hash;ball;egkr;a1;a2;a3;ag;g1;g2;g3;gg;i1;i2;i3;ia;ig;f1;f2;f3;fa;fg;r1;r2;r3;ra;rg;pri;prm;prf;prr
BC208F5EF69440BA6F8B76D2D339DA73;64;16;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;4;5;4;4
BF5B96D48DC9B2210A8A1A75B15649F5;64;32;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;4;5;4;4
F0CC80C6D6973E51C20CA98426B65137;66;78;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;4;5;4;4
1E37C31A122CFC4BB19BCB8001C8B564;74;42;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;4;5;4;4
5C0B683F108EE6E38B1910208125B140;66;23;5;4;4;4;5;4;5;5;4;5;4;4;4;4;4;4;4;4;3;4;4;4;4;4;5;4;4
7A2A5B9115828E6C09EE0F29EA728F41;70;26;5;4;4;4;5;4;5;5;4;5;4;4;4;4;4;4;4;4;3;4;4;4;4;4;5;4;4
68656A57B33E2C28BDEBE95FFFC98691;72;26;5;4;4;4;5;4;5;5;4;5;4;4;4;4;4;4;4;4;3;4;4;4;4;4;5;4;4
28FD2BF23EECB0BB18E702FBA294061A;80;26;5;4;4;4;5;4;5;5;4;5;4;4;4;4;4;4;4;4;3;4;4;4;4;4;5;4;4
420640F19200B144AD62000E0D697F1A;74;23;4;3;4;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;4;4;3;4;3;4
DF84E26B48E865B04AC6F3656F599063;52;29;4;3;4;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;4;4;3;4;3;4
DF84E26B48E865B04AC6F3656F599063;70;19;4;3;4;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;4;4;3;4;3;4
44B4C9FF84F755D51BD256276AB7D5C6;58;16;4;3;4;4;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;4;4;4;4;3;4;3;4
A67683E18AD724DD656DB833C0DF5016;70;23;5;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4
2262381727790E0B7AA806D9F931F529;70;13;5;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4
E3779052D1D4F7D791F7D6DC54A58771;70;29;5;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4
9AF44499D8C7F31C38F6437A483D801F;70;42;5;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4
F0CC80C6D6973E51C20CA98426B65137;82;39;4;3;4;3;3;4;3;3;3;5;4;4;5;3;3;4;3;3;3;3;3;3;3;4;4;0;3
45C6E1978981524E82DFB5FFCCE6EE5C;70;19;4;3;4;3;3;4;3;3;3;5;4;4;5;3;3;4;3;3;3;3;3;3;3;4;4;0;3
6E076B2E698FACC1F13061F2CDDCD964;78;26;4;3;4;3;3;4;3;3;3;5;4;4;5;3;3;4;3;3;3;3;3;3;3;4;4;0;3
7C794C596ADB0DCA703D3CCC65244B96;64;16;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5
447E40FECF456ADAB8C588D6DCDEB407;74;32;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5
76F3B65EF85F986F25CE33A6B38931AB;68;26;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5
86E7FBAD910E88583CDB1983A9C55A3E;78;39;4;4;4;4;4;4;4;4;3;4;3;4;4;3;3;3;3;3;4;3;4;4;4;4;3;0;3
4300191CC90C63AD12CA24FBC16ABC04;78;32;4;4;4;4;4;4;4;4;3;4;3;4;4;3;3;3;3;3;4;3;4;4;4;4;3;0;3
DF84E26B48E865B04AC6F3656F599063;66;19;4;4;4;4;4;4;4;4;3;4;3;4;4;3;3;3;3;3;4;3;4;4;4;4;3;0;3
868BCE60B25CF5565912E5FA33E37EAC;66;13;3;3;4;4;4;3;4;4;3;4;4;4;5;3;3;3;3;3;3;3;3;3;3;4;4;0;3
10117753AA4A8A0D25F1A84E7F52B18A;74;35;3;3;4;4;4;3;4;4;3;4;4;4;5;3;3;3;3;3;3;3;3;3;3;4;4;0;3
D2C8C369207AAA4FB111D51FFF66F300;92;61;3;3;4;4;4;3;4;4;3;4;4;4;5;3;3;3;3;3;3;3;3;3;3;4;4;0;3
2A01D60457E9194575E61C2921DF1BA4;78;78;4;4;4;4;4;4;4;4;3;5;4;4;4;3;3;4;3;3;3;2;4;3;3;4;3;3;3
AF2D4B0D3D74445D8D6AAB05C89420E8;68;78;4;4;4;4;4;4;4;4;3;5;4;4;4;3;3;4;3;3;3;2;4;3;3;4;3;3;3
EBC562B1A192B352D7195FCB7804CDE4;80;35;4;4;4;4;4;4;4;4;3;5;4;4;4;3;3;4;3;3;3;2;4;3;3;4;3;3;3
90CE108E8CBD6DB21C428BDE580D2FC0;70;23;4;4;4;4;4;4;4;4;3;5;4;4;4;3;3;4;3;3;3;2;4;3;3;4;3;3;3
E7AF6424C48BFBEF1233A92467A4577D;72;19;4;4;4;4;4;5;5;5;4;5;5;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;5
0246F8F82B6D001BA0EF8DB77C71CF5D;90;90;4;4;4;4;4;5;5;5;4;5;5;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;5
E86C1EC00A2074AAF7D8687822245A7F;90;48;4;4;4;4;4;5;5;5;4;5;5;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;5
10117753AA4A8A0D25F1A84E7F52B18A;78;42;4;4;4;4;4;5;5;5;4;5;5;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;5
7B01C460FB7B3FC04D2C68CDB2FAB98E;76;26;4;4;4;4;5;5;4;4;3;5;4;4;4;5;3;4;4;4;4;4;4;4;4;4;4;4;4
2D61D76B111C22B12ED0BEFC51DF8241;74;70;4;4;4;4;5;5;4;4;3;5;4;4;4;5;3;4;4;4;4;4;4;4;4;4;4;4;4
73269B42534637312ECFEDD40F978791;70;42;4;4;4;4;5;5;4;4;3;5;4;4;4;5;3;4;4;4;4;4;4;4;4;4;4;4;4
012751A24FCDCAAEB552C24B37A86B4F;80;58;4;4;4;4;5;5;4;4;3;5;4;4;4;5;3;4;4;4;4;4;4;4;4;4;4;4;4
B017B23CAAA8D8FD4462DCDB5982EED0;88;84;4;4;4;4;5;5;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4
E7C706403A74973FCF89DD87D1BE4C46;70;23;4;4;4;4;5;5;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4
C21BE017D429951323B202AFEF5155BC;88;52;4;4;4;4;5;5;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4
420640F19200B144AD62000E0D697F1A;76;32;4;4;4;4;5;5;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4
8805F5F1EB2E5160E74C235C67C79F4E;68;26;3;3;3;3;3;3;3;3;3;3;2;3;4;3;3;3;3;3;3;3;4;3;3;3;4;3;3
90CE108E8CBD6DB21C428BDE580D2FC0;74;48;3;3;3;3;3;3;3;3;3;3;2;3;4;3;3;3;3;3;3;3;4;3;3;3;4;3;3
C815C337A9C0215D4E78953A6A710F7E;72;72;3;3;3;3;3;3;3;3;3;3;2;3;4;3;3;3;3;3;3;3;4;3;3;3;4;3;3
73269B42534637312ECFEDD40F978791;82;48;3;3;3;3;3;3;3;3;3;3;2;3;4;3;3;3;3;3;3;3;4;3;3;3;4;3;3
8CA6DFB6FA9FADF0E4C879098561FC11;80;52;3;3;3;3;3;3;4;4;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;3;3
E69A1796274073148D1630E90D6C2212;52;16;3;3;3;3;3;3;4;4;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;3;3
67D58DC02EF6130D7FA3EDBE5AABC6C8;82;45;3;3;3;3;3;3;4;4;3;3;4;4;4;3;3;3;3;3;3;3;3;3;3;4;4;3;3
A9AEC8E8DEA00390857098942DB82AE7;86;88;3;3;3;3;3;3;4;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;0;3
012751A24FCDCAAEB552C24B37A86B4F;80;26;3;3;3;3;3;3;4;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;0;3
E86C1EC00A2074AAF7D8687822245A7F;92;48;3;3;3;3;3;3;4;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;0;3
44B4C9FF84F755D51BD256276AB7D5C6;76;32;3;3;4;3;3;4;4;4;3;4;3;3;4;3;3;4;3;3;3;4;4;4;4;4;4;0;3
C47A6CB1685945AC89292C43B638869C;80;45;3;3;4;3;3;4;4;4;3;4;3;3;4;3;3;4;3;3;3;4;4;4;4;4;4;0;3
10117753AA4A8A0D25F1A84E7F52B18A;68;23;3;3;4;3;3;4;4;4;3;4;3;3;4;3;3;4;3;3;3;4;4;4;4;4;4;0;3
4C3E97B39151DB2DB2510211636F6EBC;80;48;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5
5C0B683F108EE6E38B1910208125B140;100;55;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5
90317B5BBE4B60900E806248D8649AE1;82;86;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5
90CE108E8CBD6DB21C428BDE580D2FC0;68;23;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
73FEAD7CBD6424BAB813F88DCB0AAA9D;74;58;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
CEB289DC1F24DBD05E82C92AFEEC5901;86;84;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;4;4;4;3;4;4;3;4
9AF44499D8C7F31C38F6437A483D801F;70;70;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
28FD2BF23EECB0BB18E702FBA294061A;80;42;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
319894204D69FCAB55F369C5EBEF42EC;90;39;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
421D332A79F0E7D118F0BE41A21B9F22;80;52;4;4;4;4;4;5;4;4;4;5;4;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;4
FFA9134A0E816B239E80D5A276DA6534;70;70;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
DFCD4262BE043480D62C530DFC4ADC43;76;39;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
9AF44499D8C7F31C38F6437A483D801F;80;70;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
218A214638283F63C257882BD45F5B8A;68;29;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;3;3;3;3;3;3;4;3;3
E890B25B944B585AC9BC6C1F27F47826;66;29;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;3;2;3;3;3;4;4;4;3
DFCD4262BE043480D62C530DFC4ADC43;82;39;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;3;2;3;3;3;4;4;4;3
A02F4F2E25660202C9F1B157CFCADD30;72;55;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;3;2;3;3;3;4;4;4;3
F0E509866F6112BB12A8918FA2DD6B14;74;35;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;4;4;4;3;2;3;3;3;4;4;4;3
44B4C9FF84F755D51BD256276AB7D5C6;74;19;4;4;3;4;4;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3
5B260C064A04E381B787C2DF6BAFAEEB;74;39;4;4;3;4;4;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3
10117753AA4A8A0D25F1A84E7F52B18A;82;65;4;4;3;4;4;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;3;3;4;3;3;3
FC4B314D23001DB1C7B5648026727F8E;96;100;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
F06A1E69C22CB14382BEE4729EBEBCDA;78;55;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
34446133354E9CCE59CADD04ACF46C8A;72;32;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
3AC59F74D58D8341791FEC7128B0D014;90;45;4;4;5;4;5;5;5;5;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;5;4;4
5C0B683F108EE6E38B1910208125B140;72;70;3;4;4;4;3;3;4;4;4;4;5;4;4;3;4;4;3;4;3;4;4;4;4;4;4;3;4
D73BE90D6BD902287BE23EEED5A7E1F5;66;19;3;4;4;4;3;3;4;4;4;4;5;4;4;3;4;4;3;4;3;4;4;4;4;4;4;3;4
9AF44499D8C7F31C38F6437A483D801F;78;45;3;4;4;4;3;3;4;4;4;4;5;4;4;3;4;4;3;4;3;4;4;4;4;4;4;3;4
D626C22B8B5EB9E6F62CD0251A27F24B;76;26;3;4;4;4;3;3;4;4;4;4;5;4;4;3;4;4;3;4;3;4;4;4;4;4;4;3;4
6B91D4D5D317CE357FCB2C1F01BB1025;86;55;5;5;5;5;4;5;5;5;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;5;5;4;4
F06A1E69C22CB14382BEE4729EBEBCDA;84;42;5;5;5;5;4;5;5;5;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;5;5;4;4
2FE8C1B7492F09CA593E0FEDFF0BC362;94;71;5;5;5;5;4;5;5;5;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;5;5;4;4
60AAE0649A7FA0C29391C9B9DE766C1E;70;26;5;5;5;5;4;5;5;5;4;5;5;5;5;4;4;4;4;4;4;4;4;4;4;5;5;4;4
532B3EC5A537CB090E08DBABB520453A;68;29;4;3;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4
76A6990FE74685E1212F842FD5C0BBAF;66;26;4;3;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4
BBBCD02D27D0D22D52ECD31DCB6D3689;80;42;4;3;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4
E69A1796274073148D1630E90D6C2212;72;32;4;3;4;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4
AEB2DDF35B22E15B7A71A34DB84019A8;72;32;3;3;3;3;4;3;4;4;3;4;4;4;4;3;3;3;3;3;4;4;3;3;4;3;3;0;4
5B7ACF3407C8B9DF7F3E4AECAE0C240B;82;35;3;3;3;3;4;3;4;4;3;4;4;4;4;3;3;3;3;3;4;4;3;3;4;3;3;0;4
91BF92D1EA50C7745D1CB6A736B33334;66;13;3;3;3;3;4;3;4;4;3;4;4;4;4;3;3;3;3;3;4;4;3;3;4;3;3;0;4
2DFF42071CAA0ED086F5AD71769093A9;52;34;4;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;5;4;4;4;4;4;4;4
60AAE0649A7FA0C29391C9B9DE766C1E;68;32;4;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;5;4;4;4;4;4;4;4
91BF92D1EA50C7745D1CB6A736B33334;66;26;4;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;5;4;4;4;4;4;4;4
012751A24FCDCAAEB552C24B37A86B4F;70;48;4;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;5;4;4;4;4;4;4;4
554DDAA01C3E6E99CFA771D5EC8BCB9D;46;34;4;3;3;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;5;4;4;4;4;4;4;4
6E076B2E698FACC1F13061F2CDDCD964;72;29;3;3;3;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;3;3
421D332A79F0E7D118F0BE41A21B9F22;84;48;3;3;3;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;3;3
3CC83C06D03D03390F4BD7AD9816D7A1;92;52;3;3;3;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;3;3
DF84E26B48E865B04AC6F3656F599063;72;19;3;3;3;3;4;3;3;3;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;3;3
44B4C9FF84F755D51BD256276AB7D5C6;80;39;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4
F0E509866F6112BB12A8918FA2DD6B14;72;23;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4
F25EDCC0DD8F5A2FB2CDA5EC9EED3FA3;58;32;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4
AEB2DDF35B22E15B7A71A34DB84019A8;74;32;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4
DC8278E9E9ACAC9BC1987B9B813DC9E8;64;29;3;4;4;4;5;4;5;5;5;4;4;4;4;4;5;5;5;5;4;4;4;4;4;4;5;4;4
7C794C596ADB0DCA703D3CCC65244B96;74;23;3;4;4;4;5;4;5;5;5;4;4;4;4;4;5;5;5;5;4;4;4;4;4;4;5;4;4
F06A1E69C22CB14382BEE4729EBEBCDA;80;80;3;4;4;4;5;4;5;5;5;4;4;4;4;4;5;5;5;5;4;4;4;4;4;4;5;4;4
4300191CC90C63AD12CA24FBC16ABC04;80;80;3;4;4;4;5;4;5;5;5;4;4;4;4;4;5;5;5;5;4;4;4;4;4;4;5;4;4
C5654183E0743D12C04C25D1A4C2C643;72;39;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;5;5;4;5;5;4;4;4;4
44B4C9FF84F755D51BD256276AB7D5C6;68;35;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;5;5;4;5;5;4;4;4;4
1E37C31A122CFC4BB19BCB8001C8B564;68;29;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;5;5;4;5;5;4;4;4;4
90CE108E8CBD6DB21C428BDE580D2FC0;70;26;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;5;5;4;5;5;4;4;4;4
A15B5D60A4B9CC037356ACC34A729FF2;72;45;4;4;5;4;4;5;3;4;4;5;5;5;5;4;4;4;4;4;4;4;5;4;4;5;4;4;4
5923F0E5418C8EF86697270ED284FEF8;64;29;4;4;5;4;4;5;3;4;4;5;5;5;5;4;4;4;4;4;4;4;5;4;4;5;4;4;4
8CA1C5E7222153FE074F2FFF00ECC973;72;55;4;4;5;4;4;5;3;4;4;5;5;5;5;4;4;4;4;4;4;4;5;4;4;5;4;4;4
16DE0FEFC9CE14682786EEB77118FE6D;70;19;4;4;5;4;4;5;3;4;4;5;5;5;5;4;4;4;4;4;4;4;5;4;4;5;4;4;4
25A968CC3ED41E129A6174B8FB71819C;72;29;3;2;4;3;4;3;3;3;4;3;3;3;3;4;4;3;4;3;3;4;4;4;4;4;4;0;3
91BF92D1EA50C7745D1CB6A736B33334;68;39;3;2;4;3;4;3;3;3;4;3;3;3;3;4;4;3;4;3;3;4;4;4;4;4;4;0;3
A02F4F2E25660202C9F1B157CFCADD30;76;39;3;2;4;3;4;3;3;3;4;3;3;3;3;4;4;3;4;3;3;4;4;4;4;4;4;0;3
44B4C9FF84F755D51BD256276AB7D5C6;72;29;4;4;4;4;4;3;3;3;4;5;5;5;5;4;4;4;4;4;4;5;4;4;4;5;4;3;4
1A9A4577E80CE75AABAD215E1A2E593C;72;23;4;4;4;4;4;3;3;3;4;5;5;5;5;4;4;4;4;4;4;5;4;4;4;5;4;3;4
532B3EC5A537CB090E08DBABB520453A;76;45;4;4;4;4;4;3;3;3;4;5;5;5;5;4;4;4;4;4;4;5;4;4;4;5;4;3;4
73FEAD7CBD6424BAB813F88DCB0AAA9D;74;35;4;4;4;4;4;3;3;3;4;5;5;5;5;4;4;4;4;4;4;5;4;4;4;5;4;3;4
420640F19200B144AD62000E0D697F1A;72;32;3;3;3;3;4;4;4;4;4;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;3;4;4
0246F8F82B6D001BA0EF8DB77C71CF5D;66;70;3;3;3;3;4;4;4;4;4;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;3;4;4
AEB2DDF35B22E15B7A71A34DB84019A8;34;16;3;3;3;3;4;4;4;4;4;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;3;4;4
420640F19200B144AD62000E0D697F1A;70;19;3;3;3;3;4;4;4;4;4;4;3;3;3;3;4;3;4;4;4;4;4;4;4;4;3;4;4
61D05A64128A0DEF9C39940BC78BC044;66;10;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3
8805F5F1EB2E5160E74C235C67C79F4E;66;10;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3
10117753AA4A8A0D25F1A84E7F52B18A;64;70;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3
42A275ABFD28D810925FFCDAE3787FEA;72;29;3;3;3;3;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3
AD6CBA64C5661571D5EE2660C8A48666;74;72;3;3;3;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;3;4;4;4;3;3;3
EC651B1B323701A741007C559A61279C;66;19;3;3;3;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;3;4;4;4;3;3;3
3AC59F74D58D8341791FEC7128B0D014;72;23;3;3;3;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;3;4;4;4;3;3;3
34446133354E9CCE59CADD04ACF46C8A;70;19;3;3;3;3;3;3;3;3;4;4;3;4;4;4;4;4;4;4;4;4;3;4;4;4;3;3;3
34446133354E9CCE59CADD04ACF46C8A;64;32;3;3;4;3;3;3;3;3;3;2;4;3;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3
6E076B2E698FACC1F13061F2CDDCD964;72;48;3;3;4;3;3;3;3;3;3;2;4;3;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3
012751A24FCDCAAEB552C24B37A86B4F;70;72;3;3;4;3;3;3;3;3;3;2;4;3;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3
68656A57B33E2C28BDEBE95FFFC98691;74;74;3;3;4;3;3;3;3;3;3;2;4;3;4;3;3;3;3;3;3;3;3;3;3;3;4;3;3
44A2339F2864523D69C139E42B3BE42F;90;35;3;3;4;3;3;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;3;4;3;3;4;4;4
F0E509866F6112BB12A8918FA2DD6B14;46;16;3;3;4;3;3;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;3;4;3;3;4;4;4
073F7A62C1527F67A975422B78CBB04D;74;32;3;3;4;3;3;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;3;4;3;3;4;4;4
E7C706403A74973FCF89DD87D1BE4C46;52;3;3;3;4;3;3;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;3;4;3;3;4;4;4
DFF3617F68D19DB60B24FE20F909D68E;58;34;3;3;4;3;3;3;4;3;3;3;4;4;4;3;3;3;3;3;3;4;4;4;3;4;3;0;3
A66AEA123057192A20FEBB609B37631B;82;42;3;3;4;3;3;3;4;3;3;3;4;4;4;3;3;3;3;3;3;4;4;4;3;4;3;0;3
F0E509866F6112BB12A8918FA2DD6B14;64;23;3;3;4;3;3;3;4;3;3;3;4;4;4;3;3;3;3;3;3;4;4;4;3;4;3;0;3
F0E509866F6112BB12A8918FA2DD6B14;70;26;3;3;4;3;3;3;4;3;3;3;4;4;4;3;3;3;3;3;3;4;4;4;3;4;3;0;3
E894A190E351D6F0BC546C7933A893C4;76;29;4;3;4;4;4;3;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;0;5
F0E509866F6112BB12A8918FA2DD6B14;72;64;4;3;4;4;4;3;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;0;5
8805F5F1EB2E5160E74C235C67C79F4E;72;48;4;3;4;4;4;3;4;4;4;4;3;4;4;4;4;4;4;4;4;5;4;4;4;4;4;0;5
EE029F96C570D526C60A76AF31684D87;76;74;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;4;4;4;5;4;4;4;3;4;0;4
F25EDCC0DD8F5A2FB2CDA5EC9EED3FA3;72;32;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;4;4;4;5;4;4;4;3;4;0;4
42A275ABFD28D810925FFCDAE3787FEA;74;32;3;3;3;3;3;3;3;3;4;3;3;3;3;4;4;4;4;4;4;5;4;4;4;3;4;0;4
6316EBEB89B27647D618B2453CE62A30;74;26;3;4;4;4;3;3;5;4;4;3;5;4;4;4;4;4;4;4;4;4;4;4;4;4;5;0;4
476F9588F5BB17974F4C363873FB28C2;70;35;3;4;4;4;3;3;5;4;4;3;5;4;4;4;4;4;4;4;4;4;4;4;4;4;5;0;4
C815C337A9C0215D4E78953A6A710F7E;68;39;3;4;4;4;3;3;5;4;4;3;5;4;4;4;4;4;4;4;4;4;4;4;4;4;5;0;4
E86C1EC00A2074AAF7D8687822245A7F;90;98;4;4;3;4;5;3;3;3;4;3;4;3;4;3;4;4;3;4;3;4;3;3;3;4;4;3;3
8CA1C5E7222153FE074F2FFF00ECC973;78;23;4;4;3;4;5;3;3;3;4;3;4;3;4;3;4;4;3;4;3;4;3;3;3;4;4;3;3
EADFFF7A87DF9F333462F35D171FEE18;100;86;3;3;3;3;5;3;5;4;4;5;5;5;5;4;4;4;4;4;4;3;3;4;3;0;0;0;3
5C6137709E28EDE3E157CE13841B27B9;97;63;3;3;3;3;5;3;5;4;4;5;5;5;5;4;4;4;4;4;4;3;3;4;3;0;0;0;3
533952FD3DAAA9919DD3508623AE287E;97;83;3;3;3;3;5;3;5;4;4;5;5;5;5;4;4;4;4;4;4;3;3;4;3;0;0;0;3
F5AE6493DA258B2B3C28668619528892;94;75;3;3;3;3;5;3;5;4;4;5;5;5;5;4;4;4;4;4;4;3;3;4;3;0;0;0;3
A466CB56F30078AB88C719D08FF0687E;91;75;3;3;4;3;3;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;3;4;3;3;4;4;4
140C4C455EA2ED887A000D3711D2132F;91;89;3;4;4;4;5;3;4;4;4;3;3;5;4;4;4;4;4;4;4;3;3;3;3;0;4;4;3
CF890861A8CD0AACE0EFC8829CAB854C;91;69;3;4;4;4;3;3;5;4;4;3;5;4;4;4;4;4;4;4;4;4;4;4;4;4;5;0;4
